x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,label
0.508444,0.655574,0.524745,0.582336,0.538293,0.579477,0.550896,0.576940,0.482731,0.589172,0.467702,0.590816,0.454191,0.592714,0.566844,0.583928,0.438720,0.601490,0.533802,0.715258,0.485132,0.725418,0.675592,0.877059,0.348755,0.912192,0.754581,1.240141,0.285601,1.293964,0.762658,1.592950,0.262415,1.623351,0.785581,1.716163,0.238304,1.738317,0.751849,1.727913,0.266296,1.742368,0.738002,1.684963,0.282336,1.701306,0.633521,1.645600,0.421750,1.665689,0.626518,2.265561,0.428259,2.262374,0.621266,2.802384,0.432686,2.781300,0.624421,2.885743,0.430370,2.854496,0.590377,2.991611,0.461956,2.979549,earth
0.509124,0.655362,0.525306,0.582177,0.538865,0.579337,0.551447,0.576824,0.483419,0.589011,0.468417,0.590679,0.454957,0.592609,0.567160,0.583878,0.439423,0.601471,0.534282,0.715060,0.485937,0.725198,0.675592,0.877050,0.349461,0.911689,0.752782,1.240677,0.285083,1.293467,0.762649,1.592876,0.263135,1.623429,0.785614,1.715983,0.240070,1.738998,0.752147,1.727676,0.268794,1.742970,0.738170,1.684777,0.284258,1.701681,0.632548,1.642816,0.421379,1.661215,0.624133,2.261594,0.426927,2.258833,0.618159,2.792197,0.430886,2.772581,0.621175,2.875276,0.428882,2.844579,0.587082,2.980207,0.458467,2.972228,earth
0.509107,0.655202,0.525215,0.582201,0.538821,0.579369,0.551406,0.576884,0.483346,0.588997,0.468409,0.590645,0.455011,0.592574,0.567137,0.583886,0.439859,0.601500,0.534275,0.714837,0.485924,0.724957,0.675327,0.876661,0.349532,0.911654,0.751691,1.240761,0.284679,1.293698,0.764547,1.592794,0.263211,1.623572,0.789346,1.715879,0.240321,1.739075,0.756839,1.727353,0.269212,1.743529,0.742123,1.684507,0.284554,1.702113,0.632159,1.639870,0.421371,1.659335,0.624133,2.255552,0.427059,2.256060,0.618597,2.785519,0.431843,2.771492,0.621784,2.868642,0.430408,2.844236,0.587550,2.973220,0.458667,2.970124,earth
0.510768,0.655074,0.527012,0.582116,0.540466,0.579285,0.552823,0.576803,0.485265,0.588944,0.470294,0.590607,0.456378,0.592536,0.568199,0.583869,0.440363,0.601467,0.535178,0.714699,0.487199,0.724809,0.675366,0.876682,0.349558,0.911688,0.752249,1.241120,0.288508,1.299920,0.765234,1.591256,0.268856,1.631212,0.790223,1.715836,0.245531,1.746672,0.757348,1.727159,0.275090,1.752001,0.742540,1.684312,0.290434,1.709904,0.632519,1.638959,0.421879,1.659262,0.624949,2.256559,0.428234,2.256343,0.620808,2.787818,0.434156,2.773662,0.624339,2.871158,0.432914,2.846619,0.589956,2.975958,0.461828,2.972401,earth
0.510740,0.654977,0.527038,0.582082,0.540510,0.579273,0.552901,0.576802,0.485278,0.588870,0.470303,0.590532,0.456420,0.592460,0.568377,0.583874,0.440474,0.601432,0.535234,0.714659,0.487249,0.724723,0.675586,0.876648,0.349632,0.911556,0.752452,1.241518,0.289975,1.299994,0.765020,1.592390,0.271982,1.631336,0.789628,1.717255,0.248954,1.746816,0.756424,1.727888,0.278319,1.752049,0.741829,1.684804,0.293580,1.709946,0.632679,1.638932,0.421887,1.659145,0.625325,2.257168,0.428359,2.257252,0.621114,2.790644,0.434163,2.775881,0.624551,2.874243,0.432902,2.849058,0.590588,2.979056,0.462080,2.974543,earth
0.511941,0.654905,0.528151,0.581968,0.541408,0.579163,0.553681,0.576705,0.486460,0.588814,0.471412,0.590484,0.457490,0.592418,0.568592,0.583835,0.441335,0.601396,0.536049,0.714537,0.488261,0.724575,0.675440,0.876542,0.349828,0.911540,0.752185,1.242024,0.294949,1.304967,0.763540,1.592293,0.279593,1.635704,0.787401,1.716527,0.258300,1.751699,0.754561,1.726777,0.285350,1.755037,0.740130,1.683914,0.299624,1.712197,0.632882,1.638827,0.422338,1.659268,0.627657,2.257825,0.431012,2.260190,0.623898,2.792660,0.436248,2.785439,0.626663,2.876731,0.434351,2.859937,0.598297,2.981217,0.467282,2.983968,earth
0.513695,0.654809,0.529722,0.581903,0.542808,0.579131,0.554862,0.576669,0.488367,0.588610,0.473342,0.590228,0.458986,0.592179,0.569216,0.583817,0.441858,0.601278,0.536984,0.714425,0.489770,0.724433,0.675445,0.876537,0.349834,0.911526,0.751053,1.243199,0.296857,1.307733,0.758215,1.592115,0.281449,1.639549,0.780161,1.715734,0.259947,1.756087,0.747660,1.725152,0.287084,1.758701,0.733799,1.682502,0.301340,1.715350,0.632875,1.637913,0.422341,1.658712,0.627845,2.258207,0.431099,2.260869,0.624099,2.793922,0.436297,2.786329,0.626798,2.877538,0.434355,2.860954,0.598766,2.982677,0.467889,2.984879,earth
0.515843,0.654930,0.531575,0.581940,0.544412,0.579258,0.556320,0.576902,0.490590,0.588495,0.475511,0.590145,0.460778,0.592122,0.569930,0.583965,0.442575,0.601252,0.537912,0.714598,0.491479,0.724410,0.675517,0.876777,0.349330,0.911492,0.750829,1.247630,0.297062,1.307727,0.757786,1.595617,0.281157,1.640612,0.779637,1.718417,0.259610,1.757460,0.747258,1.727326,0.286957,1.760758,0.733392,1.684590,0.301213,1.717095,0.632594,1.638005,0.421981,1.658809,0.627619,2.260933,0.430829,2.262897,0.623680,2.796496,0.435895,2.789754,0.626230,2.879992,0.433907,2.864558,0.598472,2.986588,0.467802,2.989784,earth
0.516334,0.654914,0.532042,0.581892,0.544803,0.579230,0.556690,0.576903,0.491200,0.588448,0.476132,0.590106,0.461319,0.592040,0.570087,0.583985,0.442859,0.601111,0.538138,0.714620,0.491974,0.724322,0.675492,0.876876,0.349350,0.911100,0.750402,1.249615,0.296317,1.307779,0.757804,1.597916,0.280958,1.641325,0.779661,1.720737,0.259518,1.758433,0.747306,1.729411,0.286862,1.761569,0.733427,1.686559,0.301057,1.717873,0.631868,1.639248,0.420901,1.659419,0.626574,2.265272,0.429121,2.266734,0.622606,2.800157,0.433909,2.794583,0.625235,2.883735,0.431862,2.869548,0.596806,2.990265,0.465045,2.995248,earth
0.516288,0.654885,0.531979,0.581813,0.544788,0.579165,0.556776,0.576859,0.491102,0.588356,0.476048,0.590021,0.461325,0.591977,0.570629,0.583961,0.443040,0.601059,0.538132,0.714500,0.491930,0.723768,0.676560,0.876893,0.349352,0.911055,0.750087,1.250830,0.294427,1.306613,0.760768,1.598503,0.280753,1.641735,0.783423,1.721134,0.259757,1.759930,0.754078,1.729305,0.287146,1.762325,0.739695,1.686497,0.301186,1.718491,0.631872,1.639323,0.420892,1.659487,0.626415,2.263237,0.429079,2.267095,0.622408,2.801525,0.433902,2.794823,0.625009,2.885326,0.431883,2.869609,0.596314,2.991691,0.464192,2.995745,earth
0.516250,0.654856,0.532058,0.581740,0.544891,0.579094,0.556913,0.576795,0.491151,0.588282,0.476098,0.589957,0.461511,0.591946,0.570877,0.583918,0.443588,0.600908,0.538304,0.714466,0.492055,0.723721,0.676650,0.876897,0.349495,0.910529,0.749896,1.253005,0.294320,1.305617,0.762839,1.599126,0.280939,1.641726,0.786595,1.721122,0.260297,1.759894,0.757768,1.729122,0.287836,1.762304,0.742915,1.686429,0.301739,1.718485,0.631376,1.639000,0.420724,1.658522,0.625786,2.261672,0.428807,2.265956,0.622012,2.798015,0.433791,2.791075,0.624707,2.881872,0.431869,2.865666,0.595421,2.988030,0.462899,2.991557,earth
0.516489,0.653691,0.532365,0.581254,0.545219,0.578651,0.557263,0.576356,0.491467,0.587629,0.476368,0.589283,0.461818,0.591217,0.571269,0.583644,0.443921,0.600314,0.538589,0.713259,0.492338,0.722206,0.676729,0.876882,0.349506,0.910415,0.749829,1.253080,0.294224,1.305513,0.765320,1.598965,0.280863,1.641732,0.789851,1.720616,0.260243,1.759943,0.762214,1.728288,0.287726,1.762289,0.747185,1.685766,0.301642,1.718478,0.631373,1.638930,0.420782,1.658533,0.625785,2.261142,0.428818,2.266282,0.622327,2.797888,0.434224,2.791495,0.625288,2.881747,0.432681,2.866079,0.595407,2.988182,0.462878,2.991948,earth
0.517300,0.652416,0.533016,0.580640,0.545827,0.578133,0.557830,0.575922,0.492267,0.586598,0.477157,0.588130,0.462474,0.589972,0.571700,0.583421,0.444302,0.599312,0.539271,0.712449,0.493217,0.720709,0.676792,0.876960,0.349502,0.910395,0.749191,1.253725,0.294465,1.305978,0.765160,1.598855,0.280781,1.642273,0.789562,1.720464,0.260064,1.760573,0.762012,1.728235,0.287492,1.762336,0.747005,1.685630,0.301453,1.718528,0.631276,1.638894,0.420505,1.658087,0.625747,2.261310,0.428510,2.267004,0.622321,2.798296,0.434100,2.791976,0.625289,2.882539,0.432583,2.866572,0.595269,2.988681,0.462593,2.992271,earth
0.517279,0.651533,0.533108,0.580275,0.545935,0.577820,0.557983,0.575611,0.492321,0.585933,0.477200,0.587379,0.462601,0.589088,0.571815,0.583127,0.444560,0.598346,0.539372,0.711711,0.493260,0.719541,0.676642,0.876453,0.349428,0.909826,0.748457,1.253846,0.293638,1.305795,0.765165,1.598569,0.280445,1.642147,0.789539,1.719802,0.260031,1.760470,0.762023,1.726810,0.287064,1.761540,0.747084,1.684389,0.300972,1.717887,0.630262,1.638935,0.419684,1.658098,0.625042,2.261810,0.427514,2.267665,0.621745,2.798671,0.433642,2.792266,0.624844,2.882731,0.432272,2.866775,0.594083,2.990434,0.460889,2.992431,earth
0.518579,0.651022,0.534233,0.579855,0.546930,0.577340,0.558822,0.575114,0.493739,0.585376,0.478511,0.586702,0.463657,0.588322,0.572449,0.582593,0.445016,0.597514,0.540209,0.710998,0.494706,0.718772,0.676697,0.876359,0.349694,0.907916,0.748100,1.254269,0.290453,1.300500,0.765548,1.598506,0.278751,1.638599,0.790002,1.719712,0.258979,1.757536,0.763055,1.726780,0.286056,1.758051,0.748038,1.684365,0.299741,1.714345,0.630249,1.638911,0.419676,1.658031,0.624829,2.262060,0.427165,2.268011,0.620878,2.799202,0.432729,2.793101,0.623858,2.883248,0.431514,2.867829,0.592592,2.990647,0.458428,2.993469,earth
0.518523,0.649384,0.534297,0.578379,0.547007,0.576025,0.558923,0.573930,0.493741,0.583762,0.478546,0.585111,0.463860,0.586740,0.572477,0.581493,0.445610,0.596060,0.540272,0.709403,0.494667,0.717360,0.676750,0.876679,0.349770,0.906825,0.746888,1.255455,0.289930,1.298434,0.766211,1.598865,0.278779,1.638200,0.790679,1.719906,0.259659,1.757458,0.765376,1.726641,0.286169,1.757415,0.750240,1.684246,0.299736,1.713695,0.629793,1.640649,0.419039,1.658877,0.624597,2.262273,0.426482,2.268482,0.620582,2.800311,0.431836,2.795996,0.623444,2.884451,0.430979,2.870748,0.592395,2.991693,0.454805,2.998139,earth
0.518129,0.645016,0.534281,0.576015,0.546980,0.573515,0.558898,0.571410,0.493666,0.581418,0.478464,0.582760,0.463894,0.584396,0.572685,0.579917,0.446113,0.593968,0.540266,0.703025,0.494396,0.709172,0.676700,0.873562,0.350460,0.903830,0.746314,1.238477,0.289140,1.289810,0.766713,1.575562,0.278894,1.619677,0.791113,1.694656,0.260926,1.737558,0.766578,1.699831,0.286539,1.729962,0.751509,1.658412,0.299798,1.687309,0.629589,1.633973,0.419028,1.653522,0.625260,2.241622,0.427086,2.259219,0.621772,2.781596,0.432708,2.788479,0.624259,2.865818,0.431848,2.863203,0.596275,2.968478,0.456188,2.986777,earth
0.518975,0.643322,0.535301,0.574854,0.547872,0.572447,0.559643,0.570445,0.495063,0.579798,0.479957,0.580952,0.465253,0.582430,0.573170,0.579265,0.447060,0.592038,0.540767,0.701475,0.495074,0.707265,0.676542,0.873479,0.350588,0.902650,0.745375,1.237744,0.288087,1.289358,0.766699,1.572785,0.278845,1.619347,0.791086,1.691491,0.260767,1.736921,0.766513,1.695962,0.286470,1.729726,0.751478,1.654829,0.299745,1.687424,0.627991,1.633035,0.418020,1.650927,0.623254,2.238196,0.425657,2.250589,0.617546,2.778607,0.430605,2.777835,0.618953,2.863286,0.429507,2.852847,0.593550,2.965521,0.454366,2.975053,earth
0.518925,0.640164,0.535253,0.572490,0.547839,0.569946,0.559622,0.567874,0.494975,0.577623,0.479882,0.578841,0.465254,0.580374,0.573169,0.577660,0.447366,0.590227,0.540762,0.697651,0.495002,0.703098,0.676493,0.872411,0.350775,0.901252,0.744956,1.236560,0.286389,1.287939,0.766674,1.572271,0.277338,1.617863,0.791056,1.690994,0.259293,1.735249,0.766315,1.695873,0.285063,1.729122,0.751309,1.654684,0.298265,1.686778,0.627389,1.632733,0.417792,1.650483,0.620648,2.235477,0.424051,2.248348,0.613952,2.778812,0.427637,2.775712,0.615684,2.863885,0.426719,2.850573,0.587604,2.966103,0.449241,2.973228,earth
0.521675,0.639133,0.537826,0.571962,0.550059,0.569485,0.561584,0.567479,0.498260,0.576418,0.483214,0.577283,0.468191,0.578569,0.574071,0.577146,0.448399,0.588437,0.542295,0.696705,0.497030,0.701610,0.676315,0.870801,0.350688,0.901067,0.744884,1.233583,0.286627,1.288861,0.769044,1.570336,0.279438,1.621160,0.794307,1.688734,0.261902,1.738759,0.770483,1.694427,0.287532,1.732300,0.755149,1.653381,0.300513,1.689806,0.626999,1.630760,0.417788,1.649516,0.620459,2.234778,0.424056,2.248284,0.613130,2.778734,0.427654,2.776853,0.614224,2.863547,0.426625,2.851765,0.587651,2.966470,0.449391,2.974385,earth
0.523055,0.633604,0.539561,0.567443,0.551423,0.564814,0.562703,0.562710,0.501215,0.571686,0.486254,0.572230,0.471329,0.573209,0.574876,0.572959,0.449545,0.583906,0.543092,0.689643,0.498502,0.692991,0.674595,0.865636,0.350719,0.898440,0.743593,1.220841,0.287072,1.289776,0.767345,1.540621,0.284731,1.621254,0.792420,1.649608,0.269158,1.738908,0.768577,1.655964,0.295242,1.733029,0.752884,1.620021,0.307445,1.690515,0.626341,1.622191,0.417659,1.642601,0.621241,2.232008,0.425228,2.246804,0.616172,2.775878,0.430590,2.777942,0.616878,2.860716,0.428924,2.852749,0.597951,2.962654,0.458404,2.975136,earth
0.524477,0.629466,0.541087,0.564039,0.552799,0.561764,0.563968,0.559977,0.503339,0.567505,0.488428,0.567849,0.473538,0.568615,0.575812,0.570358,0.450149,0.579846,0.543961,0.685140,0.499991,0.689034,0.673262,0.860164,0.350497,0.897315,0.742919,1.205066,0.287871,1.294366,0.766951,1.505140,0.287144,1.622416,0.792025,1.607158,0.270877,1.738974,0.768513,1.615382,0.297454,1.733663,0.752745,1.582042,0.310030,1.690840,0.624842,1.617293,0.417257,1.637470,0.621290,2.226814,0.425556,2.236690,0.616350,2.765312,0.431969,2.774134,0.616978,2.849072,0.429997,2.851301,0.600808,2.953248,0.462707,2.968317,earth
0.526091,0.626318,0.542758,0.561603,0.554188,0.559527,0.565176,0.557868,0.505542,0.564582,0.490528,0.564752,0.475543,0.565338,0.576630,0.568134,0.450723,0.576802,0.544924,0.681529,0.501646,0.685681,0.672016,0.856401,0.350371,0.895858,0.742580,1.186776,0.288133,1.295049,0.766911,1.483341,0.287516,1.621936,0.792001,1.588078,0.271362,1.737369,0.768126,1.595408,0.297126,1.729054,0.752510,1.559962,0.309747,1.687244,0.624233,1.611303,0.417021,1.632978,0.625341,2.221812,0.428014,2.236877,0.626324,2.754461,0.439532,2.775374,0.626850,2.837249,0.437466,2.852548,0.615972,2.941215,0.475531,2.969292,earth
0.526316,0.620860,0.543092,0.557268,0.554520,0.555337,0.565493,0.553860,0.505975,0.560382,0.491035,0.560620,0.476220,0.561214,0.576937,0.564648,0.451225,0.573055,0.545256,0.674822,0.501950,0.679832,0.671344,0.854777,0.350423,0.894009,0.741818,1.189170,0.286890,1.295604,0.766719,1.487977,0.289171,1.622202,0.791647,1.593960,0.274547,1.737696,0.767950,1.600565,0.301756,1.729312,0.752346,1.564299,0.313282,1.687471,0.624173,1.609406,0.417027,1.631238,0.626046,2.215899,0.428777,2.233431,0.628019,2.749436,0.440826,2.774259,0.628508,2.833795,0.438629,2.852785,0.618267,2.934099,0.477552,2.965435,earth
0.526877,0.617990,0.543659,0.554393,0.555019,0.552287,0.565913,0.550694,0.506854,0.557774,0.491954,0.557959,0.477162,0.558512,0.577165,0.561450,0.451615,0.570498,0.545693,0.670993,0.502545,0.676021,0.670680,0.852017,0.350349,0.892618,0.739404,1.192108,0.287289,1.298688,0.759707,1.493826,0.294882,1.622277,0.782592,1.600436,0.282593,1.737821,0.758543,1.605234,0.310161,1.729310,0.743019,1.569511,0.320518,1.687489,0.623639,1.602768,0.416471,1.624044,0.626121,2.201321,0.428735,2.218739,0.628334,2.730025,0.440748,2.764330,0.628817,2.814908,0.438072,2.845297,0.619567,2.906629,0.477277,2.948834,earth
0.526799,0.615553,0.543715,0.552504,0.555098,0.550441,0.565996,0.548898,0.506753,0.555839,0.491873,0.555979,0.477182,0.556514,0.577293,0.559703,0.451887,0.568357,0.545780,0.668460,0.502530,0.673521,0.669770,0.850836,0.350699,0.890549,0.737335,1.194099,0.286773,1.297812,0.757218,1.493125,0.294284,1.617267,0.779306,1.597882,0.281332,1.730993,0.756476,1.601176,0.308807,1.720338,0.741322,1.566290,0.319559,1.679305,0.622742,1.600995,0.416188,1.621693,0.626112,2.195626,0.428757,2.213449,0.628582,2.728142,0.440786,2.761315,0.629333,2.812617,0.438235,2.842870,0.618585,2.905710,0.476678,2.944393,earth
0.526667,0.612582,0.543627,0.549721,0.555044,0.547446,0.565959,0.545765,0.506651,0.553341,0.491969,0.553496,0.477399,0.554078,0.577309,0.556937,0.452634,0.565507,0.545803,0.665424,0.502536,0.669013,0.669378,0.849332,0.350926,0.886330,0.736923,1.195201,0.281695,1.295355,0.741489,1.477234,0.298191,1.576786,0.756024,1.574829,0.292305,1.681349,0.733411,1.573357,0.319294,1.652695,0.720038,1.542719,0.327298,1.617460,0.622581,1.598475,0.415783,1.618706,0.627063,2.195067,0.429951,2.215871,0.629342,2.729178,0.440951,2.762702,0.629549,2.813116,0.438277,2.843711,0.622939,2.909123,0.477069,2.947447,earth
0.526769,0.609123,0.543993,0.547116,0.555427,0.545055,0.566316,0.543595,0.507014,0.550045,0.492430,0.549929,0.477952,0.550356,0.577760,0.554970,0.453065,0.562105,0.545912,0.662160,0.502636,0.664361,0.669054,0.847227,0.351267,0.882918,0.736482,1.195728,0.278867,1.294260,0.739603,1.475458,0.297764,1.577988,0.753850,1.574349,0.291820,1.685265,0.731618,1.572070,0.318618,1.659081,0.718593,1.540740,0.326530,1.621920,0.622601,1.594438,0.415703,1.615599,0.629466,2.191744,0.431590,2.216527,0.635327,2.731591,0.442954,2.762696,0.635565,2.816764,0.439908,2.843465,0.630809,2.909036,0.480685,2.946676,earth
