x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,label
0.483957,0.305333,0.490013,0.282023,0.494554,0.281975,0.498527,0.282294,0.475200,0.284694,0.470032,0.286163,0.465039,0.287883,0.504342,0.296138,0.459025,0.301574,0.493875,0.327019,0.475276,0.328959,0.554541,0.430448,0.414197,0.429987,0.648308,0.408307,0.320734,0.410095,0.750365,0.384820,0.219204,0.406703,0.774297,0.366137,0.189027,0.405554,0.775992,0.365158,0.188219,0.404721,0.767077,0.372804,0.200450,0.408868,0.524810,0.808242,0.443636,0.809488,0.501704,1.050732,0.435968,1.084300,0.491570,1.238931,0.437332,1.273997,0.491051,1.265040,0.436805,1.297769,0.484759,1.294050,0.442112,1.339303,earth
0.483972,0.305538,0.490016,0.282146,0.494557,0.282069,0.498528,0.282373,0.475202,0.284828,0.470032,0.286294,0.465038,0.288021,0.504323,0.296170,0.458976,0.301643,0.493878,0.327207,0.475276,0.329207,0.554391,0.430477,0.414191,0.429975,0.648292,0.408044,0.320749,0.410215,0.750231,0.384901,0.219238,0.406820,0.774108,0.365408,0.188917,0.405765,0.775852,0.364802,0.188105,0.404930,0.766921,0.372493,0.200412,0.408977,0.524766,0.808308,0.443601,0.809748,0.501742,1.054144,0.435980,1.087523,0.491755,1.242551,0.437453,1.274653,0.491353,1.268609,0.436951,1.297907,0.484887,1.298029,0.442252,1.340090,earth
0.483962,0.305680,0.490005,0.282253,0.494544,0.282139,0.498510,0.282421,0.475173,0.284981,0.470000,0.286448,0.464992,0.288190,0.504301,0.296187,0.458888,0.301710,0.493867,0.327268,0.475259,0.329370,0.554223,0.430495,0.414168,0.429991,0.648707,0.407996,0.320476,0.410428,0.750753,0.384735,0.219131,0.407009,0.774399,0.364187,0.188793,0.406037,0.776396,0.363680,0.187997,0.405136,0.767339,0.371423,0.200277,0.409224,0.524750,0.808323,0.443566,0.809763,0.501784,1.053452,0.435987,1.087678,0.492226,1.237789,0.437604,1.272189,0.491894,1.263043,0.437092,1.294255,0.485644,1.291370,0.442704,1.335875,earth
0.483824,0.305688,0.489916,0.282255,0.494479,0.282140,0.498444,0.282419,0.475053,0.285003,0.469888,0.286475,0.464876,0.288227,0.504274,0.296180,0.458821,0.301716,0.493804,0.327268,0.475178,0.329379,0.554179,0.430502,0.414166,0.430003,0.648902,0.407607,0.320182,0.410577,0.750873,0.384693,0.218833,0.407188,0.774415,0.363787,0.188165,0.406233,0.776522,0.363254,0.187428,0.405279,0.767402,0.371004,0.199722,0.409393,0.524731,0.808336,0.443550,0.809762,0.501760,1.052177,0.435958,1.087290,0.492236,1.234939,0.437622,1.269564,0.491906,1.259874,0.437123,1.291166,0.485623,1.288541,0.442709,1.332662,earth
0.483809,0.305690,0.489908,0.282258,0.494473,0.282143,0.498431,0.282423,0.475033,0.285006,0.469860,0.286477,0.464838,0.288228,0.504244,0.296186,0.458777,0.301717,0.493795,0.327254,0.475154,0.329377,0.554082,0.430510,0.414119,0.430046,0.648290,0.407602,0.319858,0.410725,0.750770,0.384549,0.218665,0.407389,0.774345,0.364000,0.187850,0.406430,0.776386,0.363376,0.187096,0.405439,0.767259,0.370945,0.199413,0.409568,0.524577,0.808599,0.443506,0.809836,0.501328,1.052098,0.435559,1.087204,0.491682,1.231281,0.437385,1.263123,0.491277,1.255037,0.436925,1.282444,0.485087,1.284654,0.442596,1.326233,earth
0.483871,0.305737,0.489949,0.282301,0.494492,0.282210,0.498434,0.282501,0.475062,0.285019,0.469878,0.286485,0.464848,0.288231,0.504222,0.296218,0.458760,0.301720,0.493806,0.327274,0.475169,0.329380,0.553972,0.430511,0.414107,0.429938,0.647967,0.407662,0.319884,0.410754,0.750479,0.384782,0.218674,0.407554,0.774275,0.365458,0.187673,0.406582,0.776332,0.363724,0.186826,0.405564,0.767193,0.371358,0.199232,0.409732,0.524446,0.808616,0.443090,0.809843,0.501184,1.054749,0.435356,1.087279,0.490707,1.232851,0.436394,1.269565,0.489645,1.256582,0.435679,1.290813,0.484786,1.286456,0.442014,1.334473,earth
0.483779,0.305665,0.489902,0.282278,0.494452,0.282189,0.498394,0.282484,0.474979,0.284994,0.469790,0.286459,0.464753,0.288209,0.504165,0.296218,0.458687,0.301701,0.493749,0.327203,0.475070,0.329318,0.553811,0.430631,0.414050,0.429946,0.647991,0.407684,0.319825,0.410708,0.750423,0.384713,0.218251,0.407658,0.774165,0.365409,0.187563,0.406681,0.776238,0.363748,0.186724,0.405707,0.767109,0.371170,0.199078,0.409859,0.524388,0.809069,0.442999,0.810413,0.501199,1.055366,0.435507,1.087444,0.490901,1.235524,0.436530,1.273685,0.489833,1.259713,0.435838,1.296164,0.485123,1.289296,0.442131,1.338160,earth
0.483313,0.305392,0.489644,0.282133,0.494239,0.282090,0.498209,0.282406,0.474719,0.284812,0.469558,0.286300,0.464546,0.288052,0.504108,0.296148,0.458551,0.301625,0.493443,0.327047,0.474717,0.328994,0.553814,0.430486,0.414043,0.430131,0.647981,0.407851,0.319848,0.410816,0.750084,0.384814,0.218139,0.407792,0.773995,0.365559,0.187610,0.406832,0.776128,0.364212,0.186786,0.405849,0.766869,0.372902,0.199095,0.409997,0.524406,0.809120,0.442865,0.810575,0.501236,1.059578,0.435564,1.088780,0.491280,1.247327,0.436589,1.285984,0.490232,1.273218,0.435928,1.310970,0.485524,1.302518,0.442163,1.351566,earth
0.483479,0.305620,0.489735,0.282333,0.494309,0.282283,0.498248,0.282588,0.474783,0.284996,0.469588,0.286471,0.464553,0.288220,0.504107,0.296276,0.458535,0.301707,0.493509,0.327176,0.474764,0.329241,0.553702,0.430525,0.413841,0.430151,0.647894,0.407891,0.319639,0.410897,0.750002,0.384996,0.218013,0.407912,0.773888,0.365858,0.187359,0.406965,0.776012,0.364516,0.186530,0.405971,0.766765,0.372959,0.198853,0.410112,0.524345,0.809377,0.442741,0.810855,0.501309,1.060313,0.435583,1.088789,0.491372,1.247939,0.436623,1.288297,0.490257,1.273836,0.435988,1.313562,0.486034,1.303283,0.442335,1.354412,earth
0.483478,0.305687,0.489732,0.282352,0.494299,0.282302,0.498225,0.282603,0.474774,0.285011,0.469580,0.286480,0.464542,0.288224,0.504058,0.296275,0.458478,0.301709,0.493495,0.327197,0.474757,0.329255,0.553649,0.430508,0.413832,0.430148,0.647877,0.407341,0.319655,0.410990,0.749936,0.385120,0.217926,0.407767,0.773777,0.366009,0.187198,0.407093,0.775904,0.364617,0.186296,0.406093,0.766662,0.372703,0.198624,0.410215,0.524229,0.809441,0.442505,0.810985,0.501226,1.062615,0.435372,1.091206,0.491326,1.248942,0.436403,1.290441,0.490248,1.274545,0.435835,1.315099,0.485792,1.304724,0.441805,1.357100,earth
0.483319,0.305589,0.489585,0.282273,0.494167,0.282215,0.498091,0.282515,0.474617,0.284964,0.469407,0.286439,0.464335,0.288189,0.503912,0.296222,0.458243,0.301668,0.493367,0.327087,0.474589,0.329214,0.553548,0.429991,0.413479,0.430079,0.647911,0.406552,0.318930,0.411025,0.750084,0.384829,0.217316,0.407869,0.773845,0.365478,0.186550,0.407229,0.776056,0.364059,0.185668,0.406244,0.766734,0.371880,0.197980,0.410339,0.523938,0.809698,0.441998,0.811096,0.500844,1.063185,0.434903,1.091169,0.490627,1.251779,0.435767,1.291843,0.489567,1.277576,0.435339,1.316783,0.484349,1.309926,0.440464,1.360339,earth
0.483206,0.305659,0.489488,0.282310,0.494088,0.282226,0.498019,0.282517,0.474473,0.285071,0.469262,0.286563,0.464175,0.288330,0.503895,0.296204,0.458078,0.301699,0.493320,0.327095,0.474483,0.329339,0.553550,0.429161,0.413485,0.430078,0.648041,0.406134,0.318689,0.410992,0.750018,0.384632,0.216444,0.407960,0.773753,0.365215,0.185829,0.407333,0.775969,0.363744,0.184919,0.406360,0.766650,0.371410,0.197171,0.410440,0.523939,0.809739,0.441932,0.811099,0.500801,1.063386,0.434688,1.090961,0.490464,1.251585,0.435675,1.291101,0.489407,1.277141,0.435279,1.315705,0.484096,1.309638,0.440387,1.359345,earth
0.483384,0.305707,0.489574,0.282359,0.494149,0.282275,0.498049,0.282560,0.474504,0.285108,0.469266,0.286618,0.464176,0.288397,0.503826,0.296224,0.458040,0.301703,0.493394,0.327118,0.474489,0.329442,0.552935,0.428868,0.412928,0.430031,0.647526,0.406011,0.318393,0.410803,0.750022,0.384294,0.215475,0.408020,0.773827,0.365053,0.185349,0.407371,0.776122,0.363686,0.184494,0.406471,0.766849,0.371183,0.196667,0.410534,0.523908,0.809533,0.441855,0.811039,0.500833,1.062751,0.434703,1.089563,0.491177,1.250800,0.435891,1.290489,0.490245,1.276401,0.435454,1.314735,0.485095,1.307955,0.441456,1.358993,earth
0.483380,0.305705,0.489533,0.282350,0.494067,0.282261,0.497953,0.282544,0.474487,0.285093,0.469236,0.286605,0.464138,0.288387,0.503586,0.296180,0.457894,0.301667,0.493352,0.327118,0.474444,0.329449,0.552576,0.428874,0.412903,0.429938,0.646214,0.406128,0.318123,0.410832,0.749411,0.384216,0.215425,0.408073,0.773528,0.365092,0.185321,0.407423,0.775898,0.363575,0.184614,0.406485,0.766697,0.371244,0.196635,0.410604,0.523891,0.809410,0.441856,0.810999,0.501065,1.063792,0.435037,1.089574,0.491413,1.250699,0.436487,1.289996,0.490401,1.276207,0.435970,1.313670,0.485750,1.307838,0.442835,1.358600,earth
0.483341,0.305684,0.489484,0.282288,0.494003,0.282176,0.497893,0.282441,0.474445,0.285060,0.469192,0.286576,0.464091,0.288366,0.503521,0.296068,0.457779,0.301638,0.493306,0.327105,0.474364,0.329450,0.552527,0.428996,0.412827,0.429852,0.646533,0.406036,0.318153,0.410891,0.749426,0.383909,0.215506,0.407924,0.773500,0.363730,0.185313,0.407506,0.775887,0.362636,0.184531,0.406586,0.766689,0.370445,0.196577,0.410599,0.523685,0.809096,0.441497,0.810521,0.500668,1.062405,0.434553,1.086487,0.491435,1.246980,0.436522,1.283163,0.490411,1.271711,0.435986,1.306096,0.485433,1.303871,0.442793,1.350450,earth
0.483365,0.305541,0.489489,0.282155,0.494005,0.282046,0.497893,0.282305,0.474446,0.284928,0.469192,0.286454,0.464087,0.288265,0.503507,0.295976,0.457752,0.301548,0.493323,0.326962,0.474367,0.329357,0.552521,0.429095,0.412807,0.429852,0.646700,0.405539,0.318063,0.410716,0.749395,0.383998,0.215269,0.407932,0.773456,0.363946,0.185282,0.407412,0.775829,0.362684,0.184382,0.406560,0.766642,0.370620,0.196351,0.410617,0.523669,0.809442,0.441455,0.810828,0.500752,1.063589,0.434637,1.088637,0.491650,1.248799,0.436540,1.286313,0.490468,1.273996,0.436020,1.309321,0.486957,1.304904,0.443499,1.353543,earth
0.483327,0.305531,0.489457,0.282140,0.493981,0.282031,0.497863,0.282289,0.474364,0.284907,0.469091,0.286432,0.463970,0.288248,0.503425,0.295968,0.457623,0.301514,0.493316,0.326961,0.474271,0.329357,0.552330,0.429113,0.412499,0.429736,0.646684,0.405045,0.317836,0.410765,0.749967,0.383542,0.215247,0.407990,0.773838,0.363710,0.185145,0.407480,0.776358,0.362548,0.184227,0.406649,0.767064,0.370247,0.196219,0.410682,0.522803,0.809563,0.440282,0.810861,0.499959,1.063487,0.433474,1.088724,0.491120,1.248414,0.435551,1.287380,0.490129,1.273450,0.435291,1.310866,0.485496,1.304696,0.441123,1.354560,earth
0.483064,0.305557,0.489256,0.282147,0.493810,0.282038,0.497709,0.282295,0.474169,0.284911,0.468936,0.286434,0.463840,0.288248,0.503354,0.295960,0.457558,0.301514,0.493141,0.326984,0.474163,0.329357,0.552335,0.428886,0.412621,0.429734,0.646625,0.405252,0.317773,0.410704,0.749217,0.384004,0.215242,0.408017,0.772969,0.364756,0.185202,0.407497,0.775194,0.363858,0.184282,0.406690,0.766041,0.370833,0.196263,0.410722,0.523081,0.809519,0.440380,0.811011,0.503159,1.063450,0.436139,1.090132,0.496252,1.248376,0.438185,1.294511,0.494757,1.273420,0.437530,1.319737,0.494539,1.304311,0.445629,1.360514,earth
0.483265,0.305558,0.489372,0.282141,0.493879,0.282029,0.497742,0.282279,0.474264,0.284910,0.468983,0.286432,0.463858,0.288244,0.503353,0.295896,0.457531,0.301509,0.493213,0.326929,0.474227,0.329344,0.552276,0.428849,0.412590,0.429709,0.646589,0.404964,0.317784,0.410747,0.749347,0.383775,0.215278,0.408058,0.773001,0.363910,0.185224,0.407544,0.775204,0.363306,0.184319,0.406743,0.766112,0.370345,0.196288,0.410776,0.523080,0.809384,0.440397,0.811001,0.503282,1.065153,0.436211,1.090502,0.497259,1.250321,0.439971,1.293591,0.496368,1.275345,0.439756,1.318347,0.494353,1.306707,0.447217,1.359847,earth
0.483239,0.305537,0.489338,0.282118,0.493845,0.281992,0.497701,0.282228,0.474225,0.284897,0.468947,0.286418,0.463821,0.288231,0.503296,0.295837,0.457502,0.301484,0.493184,0.326875,0.474214,0.329310,0.552264,0.428852,0.412571,0.429630,0.646640,0.404904,0.317753,0.410743,0.749436,0.383709,0.215180,0.408085,0.773071,0.363716,0.185203,0.407578,0.775313,0.363027,0.184259,0.406781,0.766205,0.370075,0.196237,0.410795,0.522890,0.809409,0.440172,0.810845,0.502409,1.066055,0.435498,1.090542,0.496414,1.253831,0.439247,1.294120,0.495810,1.279123,0.439224,1.319061,0.491711,1.310932,0.445016,1.360311,earth
0.483340,0.305654,0.489381,0.282161,0.493872,0.282025,0.497708,0.282248,0.474291,0.284959,0.468991,0.286478,0.463841,0.288294,0.503274,0.295834,0.457495,0.301513,0.493219,0.326946,0.474303,0.329426,0.552266,0.428931,0.412563,0.429635,0.645813,0.405686,0.317743,0.410587,0.748818,0.384164,0.214957,0.408122,0.772365,0.368495,0.185274,0.407630,0.774605,0.364377,0.184332,0.406842,0.765410,0.372812,0.196257,0.410827,0.522966,0.809437,0.440224,0.810891,0.503939,1.065852,0.436501,1.092776,0.498306,1.250995,0.439717,1.295692,0.497272,1.276264,0.439425,1.320601,0.495964,1.304039,0.446728,1.360523,earth
0.483259,0.305680,0.489297,0.282161,0.493799,0.282024,0.497631,0.282246,0.474204,0.284960,0.468929,0.286479,0.463795,0.288294,0.503194,0.295801,0.457461,0.301507,0.493185,0.326953,0.474280,0.329425,0.552252,0.428772,0.412557,0.429598,0.645093,0.405572,0.317741,0.410610,0.748638,0.384130,0.214978,0.408155,0.772204,0.368195,0.185263,0.407668,0.774481,0.364321,0.184357,0.406940,0.765316,0.372589,0.196290,0.410860,0.522959,0.809441,0.440236,0.810893,0.504243,1.056796,0.436303,1.093774,0.498255,1.251315,0.439713,1.295686,0.497439,1.276616,0.439443,1.320153,0.495745,1.304975,0.446613,1.361055,earth
0.483355,0.305949,0.489312,0.282359,0.493807,0.282184,0.497632,0.282360,0.474218,0.285178,0.468932,0.286725,0.463795,0.288557,0.503125,0.295824,0.457434,0.301549,0.493229,0.327163,0.474341,0.329719,0.552113,0.428680,0.412425,0.429479,0.645042,0.405616,0.317726,0.410482,0.748747,0.384080,0.214978,0.408165,0.772357,0.367770,0.185309,0.407682,0.774648,0.364171,0.184411,0.406992,0.765440,0.372293,0.196343,0.410903,0.522617,0.809208,0.440018,0.810543,0.503731,1.058030,0.436156,1.092727,0.497456,1.252926,0.439681,1.294341,0.496400,1.278442,0.439363,1.318520,0.495418,1.307648,0.446655,1.360253,earth
0.483359,0.305935,0.489307,0.282357,0.493791,0.282179,0.497604,0.282352,0.474210,0.285164,0.468910,0.286713,0.463752,0.288549,0.502930,0.295813,0.457313,0.301517,0.493231,0.327163,0.474333,0.329732,0.551387,0.428754,0.412154,0.429386,0.644745,0.405843,0.317385,0.410501,0.748858,0.384095,0.214953,0.408061,0.772354,0.367452,0.185323,0.406989,0.774650,0.364085,0.184451,0.406737,0.765439,0.372065,0.196242,0.410728,0.522600,0.808703,0.440014,0.810339,0.503728,1.057289,0.436176,1.092680,0.497373,1.250068,0.439677,1.294109,0.496337,1.275559,0.439358,1.318043,0.495024,1.304112,0.446636,1.359527,earth
0.483212,0.305935,0.489097,0.282333,0.493539,0.282158,0.497420,0.282326,0.474166,0.285157,0.468881,0.286712,0.463724,0.288549,0.502862,0.295756,0.457276,0.301566,0.493073,0.327163,0.474309,0.329732,0.551309,0.427379,0.412822,0.429244,0.644671,0.405873,0.317523,0.410620,0.747344,0.384142,0.214992,0.408157,0.770848,0.367807,0.185335,0.407314,0.773027,0.364136,0.184486,0.407043,0.763868,0.372603,0.196267,0.410886,0.522615,0.806858,0.440034,0.808795,0.503651,1.057295,0.436364,1.087763,0.497090,1.250172,0.440078,1.293342,0.495950,1.275733,0.439911,1.317978,0.494676,1.305301,0.446739,1.359381,earth
0.483208,0.305930,0.489082,0.282286,0.493535,0.282100,0.497420,0.282256,0.474122,0.285143,0.468834,0.286707,0.463686,0.288549,0.502841,0.295651,0.457275,0.301550,0.493074,0.327144,0.474284,0.329737,0.551307,0.427133,0.412822,0.429116,0.644720,0.405849,0.317563,0.410662,0.747385,0.384101,0.215013,0.408171,0.770848,0.367506,0.185362,0.407337,0.773026,0.364001,0.184482,0.407073,0.763867,0.372399,0.196227,0.410910,0.522541,0.806871,0.440045,0.808784,0.503452,1.055940,0.436303,1.084739,0.496122,1.247510,0.439822,1.290063,0.494710,1.273083,0.439681,1.314771,0.493707,1.303834,0.446319,1.357604,earth
0.483213,0.305914,0.489082,0.282280,0.493531,0.282091,0.497399,0.282243,0.474123,0.285137,0.468827,0.286698,0.463660,0.288538,0.502789,0.295608,0.457172,0.301527,0.493075,0.327031,0.474282,0.329722,0.551271,0.427032,0.412597,0.429084,0.644003,0.405838,0.317283,0.410679,0.747119,0.384147,0.214603,0.408218,0.770215,0.367434,0.184882,0.407386,0.772388,0.364057,0.183954,0.407123,0.763302,0.372426,0.195720,0.410931,0.522390,0.807032,0.439701,0.808579,0.501415,1.055967,0.435119,1.083812,0.491778,1.248570,0.437429,1.289885,0.490251,1.274339,0.437499,1.314715,0.486998,1.307452,0.441893,1.358357,earth
0.483136,0.305237,0.488993,0.281842,0.493439,0.281678,0.497295,0.281858,0.474052,0.284752,0.468749,0.286341,0.463561,0.288220,0.502738,0.295374,0.457070,0.301333,0.493024,0.326426,0.474238,0.329182,0.551365,0.426878,0.412597,0.429091,0.644173,0.405765,0.317297,0.410602,0.747110,0.384147,0.214642,0.408154,0.770117,0.367197,0.184897,0.407306,0.772270,0.364013,0.183993,0.407131,0.763211,0.372330,0.195764,0.410878,0.522480,0.806964,0.439733,0.808559,0.501761,1.057284,0.435764,1.084286,0.492930,1.250481,0.438446,1.291012,0.491464,1.276554,0.438446,1.316015,0.488740,1.308657,0.443607,1.358850,earth
0.483141,0.305524,0.488994,0.282096,0.493440,0.281905,0.497291,0.282066,0.474051,0.284987,0.468742,0.286582,0.463545,0.288475,0.502687,0.295510,0.457005,0.301459,0.493025,0.326675,0.474237,0.329528,0.551018,0.426966,0.412354,0.429103,0.644098,0.405787,0.317263,0.410617,0.747316,0.383865,0.214678,0.408177,0.770427,0.365528,0.184847,0.407346,0.772493,0.362972,0.183998,0.407170,0.763539,0.371248,0.195777,0.410899,0.522387,0.806873,0.439825,0.808493,0.505721,1.026184,0.435667,1.082583,0.492934,1.242462,0.438587,1.271079,0.491481,1.267566,0.438576,1.291519,0.488596,1.299840,0.444137,1.337178,earth
0.482731,0.305489,0.488698,0.282022,0.493178,0.281793,0.497066,0.281929,0.473754,0.284975,0.468485,0.286575,0.463296,0.288473,0.502604,0.295357,0.456790,0.301448,0.492742,0.326596,0.473874,0.329505,0.551031,0.426974,0.412343,0.428981,0.644084,0.405759,0.317204,0.410627,0.747232,0.383898,0.214719,0.408200,0.770189,0.365201,0.184810,0.407371,0.772221,0.362842,0.183970,0.407207,0.763347,0.371699,0.195793,0.410931,0.522264,0.806542,0.439598,0.808051,0.504253,1.027329,0.435285,1.081919,0.491906,1.241604,0.438212,1.270403,0.490520,1.266248,0.438286,1.291225,0.486873,1.299420,0.443299,1.336867,earth
