x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,label
0.523012,0.346930,0.529560,0.330882,0.533442,0.331165,0.536402,0.331446,0.517909,0.330941,0.514589,0.331206,0.511693,0.331608,0.541568,0.339164,0.508902,0.339896,0.531462,0.362726,0.516801,0.362302,0.573571,0.438802,0.482692,0.443619,0.586909,0.574582,0.473317,0.580316,0.580513,0.689504,0.476282,0.692427,0.582363,0.724579,0.475740,0.730065,0.573970,0.721666,0.484487,0.727841,0.571414,0.713023,0.486652,0.715969,0.555910,0.700172,0.504700,0.703713,0.565923,0.901381,0.511582,0.901499,0.571666,1.057369,0.509676,1.046483,0.569581,1.085712,0.521152,1.076895,0.575117,1.142889,0.511091,1.136183,idle
0.523084,0.346949,0.529663,0.330956,0.533526,0.331249,0.536468,0.331536,0.518013,0.330991,0.514682,0.331250,0.511790,0.331641,0.541658,0.339280,0.509003,0.339950,0.531541,0.362752,0.516856,0.362318,0.573583,0.438809,0.482695,0.443649,0.587313,0.574624,0.473239,0.580309,0.580526,0.689641,0.476130,0.692003,0.582390,0.724616,0.475656,0.729601,0.573995,0.721746,0.484306,0.727503,0.571492,0.713109,0.486481,0.715548,0.555912,0.700260,0.504722,0.703739,0.565923,0.901548,0.511581,0.901576,0.571200,1.056863,0.509742,1.047446,0.569026,1.085522,0.521116,1.076897,0.574349,1.141940,0.510779,1.136187,idle
0.523110,0.346954,0.529700,0.330962,0.533575,0.331259,0.536518,0.331549,0.518034,0.330995,0.514708,0.331254,0.511812,0.331646,0.541701,0.339291,0.509024,0.339960,0.531584,0.362751,0.516874,0.362324,0.573585,0.438706,0.482691,0.443646,0.587323,0.574619,0.473179,0.580453,0.580654,0.689685,0.476021,0.692056,0.582499,0.724658,0.475524,0.729606,0.574378,0.721828,0.484215,0.727521,0.571995,0.713141,0.486375,0.715571,0.555872,0.700213,0.504610,0.703668,0.565923,0.901489,0.511478,0.901489,0.571203,1.056817,0.509746,1.047660,0.569178,1.085545,0.521132,1.076884,0.574431,1.141921,0.510804,1.136154,idle
0.523307,0.346977,0.529885,0.331003,0.533722,0.331284,0.536636,0.331560,0.518185,0.331061,0.514818,0.331326,0.511904,0.331720,0.541797,0.339294,0.509056,0.340025,0.531737,0.362763,0.517028,0.362335,0.573634,0.438770,0.482707,0.443816,0.587945,0.574646,0.473144,0.580456,0.581010,0.689553,0.476005,0.692055,0.582587,0.724652,0.475415,0.729585,0.574698,0.721803,0.484118,0.727510,0.572560,0.713131,0.486317,0.715565,0.555917,0.700223,0.504602,0.703683,0.565954,0.901486,0.511466,0.901730,0.571351,1.057511,0.509773,1.046688,0.569593,1.088333,0.521429,1.076878,0.574546,1.143177,0.511301,1.136152,idle
0.523316,0.346974,0.529919,0.331016,0.533751,0.331299,0.536662,0.331576,0.518210,0.331068,0.514838,0.331333,0.511926,0.331724,0.541856,0.339331,0.509079,0.340036,0.531758,0.362766,0.517034,0.362343,0.573656,0.438788,0.482709,0.443928,0.588496,0.574637,0.473110,0.580848,0.581501,0.689357,0.475982,0.692040,0.582925,0.724653,0.475318,0.729545,0.575194,0.721813,0.484034,0.727506,0.573186,0.713132,0.486266,0.715554,0.555922,0.700249,0.504605,0.703705,0.565957,0.901666,0.511467,0.901728,0.571466,1.057453,0.509775,1.046728,0.569684,1.088372,0.521424,1.076864,0.574680,1.143268,0.511307,1.136148,idle
0.523599,0.346972,0.530092,0.331017,0.533885,0.331298,0.536771,0.331575,0.518458,0.331086,0.515049,0.331361,0.512126,0.331762,0.541889,0.339330,0.509192,0.340096,0.531938,0.362763,0.517279,0.362343,0.573668,0.438773,0.482754,0.443928,0.589229,0.574508,0.473091,0.580828,0.582164,0.689183,0.475706,0.691737,0.583242,0.724649,0.475046,0.729287,0.575686,0.721800,0.483500,0.727392,0.573897,0.713094,0.485840,0.715419,0.556015,0.700248,0.504609,0.703704,0.566005,0.901661,0.511447,0.901723,0.571501,1.057507,0.509856,1.047076,0.569957,1.089187,0.521426,1.076983,0.574899,1.143482,0.511380,1.136234,idle
0.523611,0.346973,0.530108,0.331028,0.533903,0.331303,0.536789,0.331575,0.518466,0.331118,0.515058,0.331399,0.512137,0.331803,0.541929,0.339330,0.509199,0.340140,0.531965,0.362761,0.517309,0.362348,0.573763,0.438774,0.482814,0.443964,0.589816,0.574505,0.473059,0.580859,0.582373,0.689192,0.475623,0.691505,0.583384,0.724644,0.475029,0.729130,0.575881,0.721796,0.483316,0.727345,0.574143,0.713091,0.485702,0.715316,0.556015,0.700259,0.504617,0.703715,0.565996,0.901624,0.511448,0.901678,0.571518,1.058189,0.509855,1.047081,0.569961,1.090165,0.521311,1.077034,0.574899,1.144077,0.511325,1.136292,idle
0.523834,0.346964,0.530259,0.331028,0.534025,0.331302,0.536891,0.331573,0.518679,0.331126,0.515242,0.331411,0.512312,0.331818,0.541965,0.339329,0.509305,0.340164,0.532108,0.362757,0.517492,0.362345,0.573784,0.438760,0.482854,0.443959,0.590331,0.574401,0.473024,0.580730,0.582966,0.689071,0.475357,0.691065,0.583670,0.724641,0.474781,0.728784,0.576289,0.721784,0.482825,0.727163,0.574733,0.713055,0.485286,0.715118,0.556076,0.700251,0.504621,0.703701,0.566002,0.901676,0.511419,0.901668,0.571518,1.059144,0.509985,1.047362,0.569956,1.091318,0.521320,1.077030,0.574898,1.144720,0.511414,1.136316,idle
0.524138,0.346978,0.530519,0.331035,0.534220,0.331303,0.537047,0.331571,0.518931,0.331160,0.515427,0.331454,0.512469,0.331864,0.542077,0.339328,0.509364,0.340207,0.532336,0.362770,0.517709,0.362368,0.573888,0.438758,0.482859,0.443960,0.590717,0.574397,0.472884,0.580723,0.583387,0.689156,0.474354,0.690647,0.584000,0.724640,0.473152,0.728581,0.576837,0.721781,0.481025,0.727021,0.575351,0.713052,0.483486,0.714939,0.556077,0.700306,0.504621,0.703798,0.566072,0.903082,0.511382,0.902900,0.571675,1.060894,0.509883,1.048700,0.569995,1.091244,0.521035,1.078423,0.575336,1.147158,0.511354,1.137791,idle
0.524203,0.347035,0.530627,0.331092,0.534340,0.331345,0.537154,0.331599,0.518990,0.331226,0.515483,0.331509,0.512520,0.331904,0.542140,0.339340,0.509395,0.340217,0.532419,0.362844,0.517749,0.362408,0.573913,0.438708,0.482870,0.443959,0.591097,0.574203,0.472751,0.580415,0.584278,0.689082,0.473510,0.688957,0.584790,0.724637,0.472326,0.727110,0.577834,0.721806,0.479740,0.725559,0.576389,0.713036,0.482096,0.713109,0.556124,0.700042,0.504623,0.703567,0.566077,0.902750,0.511382,0.902470,0.571738,1.060828,0.509961,1.045807,0.570061,1.091176,0.522027,1.077897,0.575312,1.147058,0.512635,1.137231,idle
0.524296,0.347063,0.530721,0.331118,0.534406,0.331358,0.537213,0.331605,0.519052,0.331271,0.515522,0.331557,0.512549,0.331953,0.542228,0.339341,0.509401,0.340248,0.532490,0.362866,0.517820,0.362443,0.574023,0.438708,0.482897,0.443981,0.591452,0.574104,0.472528,0.580410,0.585327,0.688746,0.472371,0.687663,0.585647,0.724438,0.470337,0.726386,0.578926,0.721584,0.477916,0.724878,0.577674,0.712780,0.480098,0.712069,0.556131,0.700540,0.504653,0.703949,0.566078,0.903290,0.511376,0.902739,0.571739,1.060608,0.509934,1.045729,0.570056,1.092250,0.521796,1.077874,0.575242,1.147941,0.512233,1.137296,idle
0.524292,0.347095,0.530725,0.331126,0.534430,0.331363,0.537248,0.331607,0.519049,0.331297,0.515520,0.331584,0.512547,0.331982,0.542283,0.339341,0.509400,0.340259,0.532506,0.362890,0.517818,0.362481,0.574106,0.438261,0.482905,0.443956,0.591612,0.573966,0.472420,0.578785,0.585536,0.688758,0.471903,0.686784,0.585751,0.724562,0.469842,0.725546,0.579049,0.721694,0.477281,0.724142,0.577800,0.712860,0.479463,0.711048,0.556137,0.700188,0.504615,0.703445,0.566076,0.903167,0.511322,0.902713,0.571696,1.060454,0.511242,1.049929,0.570003,1.091885,0.521799,1.077887,0.575039,1.147866,0.512273,1.137407,idle
0.524306,0.347185,0.530778,0.331139,0.534512,0.331367,0.537328,0.331608,0.519048,0.331326,0.515524,0.331610,0.512547,0.332012,0.542331,0.339332,0.509399,0.340264,0.532580,0.363082,0.517826,0.362614,0.574276,0.438290,0.482903,0.443992,0.591864,0.573988,0.472222,0.578859,0.586511,0.689102,0.470948,0.686689,0.586722,0.724586,0.468021,0.725499,0.580147,0.721754,0.475618,0.724056,0.578907,0.712905,0.477819,0.710921,0.556201,0.700198,0.504619,0.703541,0.566068,0.903156,0.511332,0.902681,0.571687,1.060346,0.511238,1.048468,0.569993,1.092032,0.521792,1.077894,0.574882,1.147995,0.512264,1.137427,idle
0.524344,0.347178,0.530818,0.331138,0.534548,0.331365,0.537367,0.331600,0.519075,0.331326,0.515550,0.331611,0.512576,0.332011,0.542375,0.339323,0.509432,0.340266,0.532631,0.363070,0.517880,0.362609,0.574336,0.438289,0.482910,0.443992,0.592605,0.574029,0.471909,0.578897,0.586687,0.689199,0.469824,0.686697,0.586823,0.724751,0.466983,0.725535,0.580285,0.721889,0.474958,0.724090,0.579045,0.713085,0.476899,0.710999,0.556229,0.700229,0.504620,0.703664,0.566069,0.903144,0.511327,0.902677,0.571741,1.059747,0.511156,1.048438,0.569989,1.091721,0.521742,1.077876,0.574896,1.147929,0.512257,1.137420,idle
0.524512,0.347182,0.530969,0.331138,0.534676,0.331364,0.537466,0.331595,0.519224,0.331331,0.515658,0.331616,0.512670,0.332015,0.542438,0.339313,0.509475,0.340268,0.532757,0.363078,0.517983,0.362615,0.574337,0.438155,0.482907,0.443982,0.592966,0.573774,0.471685,0.578858,0.587666,0.689195,0.468972,0.686603,0.587591,0.724785,0.465948,0.725494,0.581060,0.721916,0.474032,0.724048,0.579860,0.713092,0.475927,0.710981,0.556427,0.700135,0.504619,0.703618,0.566195,0.903100,0.511297,0.902672,0.571734,1.059665,0.512713,1.053707,0.569964,1.087171,0.521829,1.078459,0.574921,1.147831,0.512466,1.137673,idle
0.524579,0.347186,0.531018,0.331137,0.534707,0.331357,0.537492,0.331578,0.519259,0.331341,0.515679,0.331634,0.512685,0.332038,0.542471,0.339294,0.509477,0.340291,0.532815,0.363077,0.518039,0.362624,0.574431,0.438193,0.482904,0.444181,0.593238,0.573861,0.471182,0.579126,0.587983,0.689808,0.467269,0.686620,0.587917,0.725114,0.464229,0.725499,0.581390,0.722259,0.472507,0.724007,0.580231,0.713333,0.474332,0.710910,0.556419,0.700238,0.504619,0.703685,0.566186,0.903125,0.511276,0.902967,0.571737,1.060222,0.512313,1.053623,0.569961,1.088728,0.521214,1.078540,0.574953,1.148119,0.511983,1.137734,idle
0.524551,0.347255,0.531017,0.331177,0.534722,0.331381,0.537527,0.331590,0.519231,0.331395,0.515664,0.331677,0.512663,0.332073,0.542508,0.339293,0.509470,0.340293,0.532815,0.363151,0.518003,0.362713,0.574492,0.437975,0.482894,0.444169,0.593533,0.573678,0.470870,0.578984,0.588681,0.689876,0.465910,0.686542,0.588823,0.725594,0.462639,0.725326,0.582128,0.722692,0.471232,0.723628,0.580962,0.713483,0.472922,0.710430,0.556719,0.700135,0.504621,0.703615,0.566159,0.903120,0.511200,0.902852,0.571710,1.060113,0.512193,1.051331,0.569848,1.088616,0.521375,1.078508,0.574228,1.147881,0.512006,1.137652,idle
0.524553,0.347276,0.531015,0.331177,0.534721,0.331371,0.537527,0.331557,0.519228,0.331435,0.515663,0.331742,0.512661,0.332158,0.542529,0.339210,0.509468,0.340357,0.532833,0.363150,0.518033,0.362748,0.574646,0.438012,0.482893,0.444361,0.593684,0.573783,0.470266,0.579510,0.588842,0.690121,0.464974,0.686730,0.589032,0.725648,0.461601,0.725440,0.582307,0.722754,0.470382,0.723699,0.581108,0.713500,0.472118,0.710528,0.556708,0.701375,0.504621,0.704430,0.566192,0.904032,0.511175,0.903874,0.571509,1.060139,0.512115,1.051301,0.569546,1.087183,0.520724,1.078992,0.574380,1.147919,0.511599,1.137878,idle
0.524522,0.347519,0.531014,0.331364,0.534729,0.331556,0.537561,0.331752,0.519208,0.331601,0.515647,0.331884,0.512632,0.332279,0.542568,0.339343,0.509462,0.340367,0.532832,0.363321,0.517974,0.362933,0.574646,0.437893,0.482807,0.444286,0.593794,0.573478,0.470008,0.578986,0.589196,0.690130,0.464456,0.686631,0.589500,0.725902,0.461100,0.725344,0.582843,0.722998,0.469870,0.723195,0.581529,0.713563,0.471567,0.710278,0.556779,0.701330,0.504590,0.704394,0.566187,0.904045,0.511077,0.903964,0.571490,1.060400,0.512055,1.052122,0.569545,1.087494,0.520781,1.079563,0.574255,1.147888,0.511600,1.138373,idle
0.524520,0.347478,0.531011,0.331311,0.534725,0.331475,0.537561,0.331643,0.519196,0.331599,0.515629,0.331885,0.512611,0.332288,0.542580,0.339248,0.509438,0.340392,0.532834,0.363274,0.517972,0.362932,0.574768,0.438015,0.482807,0.444335,0.593823,0.573539,0.469620,0.579042,0.589359,0.690192,0.463742,0.686639,0.589824,0.725908,0.460140,0.725406,0.583216,0.722994,0.469063,0.723238,0.581808,0.713562,0.470759,0.710290,0.556791,0.701364,0.504581,0.704414,0.566204,0.904034,0.511070,0.904171,0.571488,1.060358,0.511840,1.052096,0.569547,1.088201,0.520577,1.079641,0.574346,1.147822,0.511472,1.138388,idle
0.524516,0.347527,0.531027,0.331366,0.534758,0.331517,0.537601,0.331672,0.519193,0.331663,0.515628,0.331943,0.512609,0.332340,0.542607,0.339254,0.509440,0.340407,0.532853,0.363338,0.517971,0.362996,0.574793,0.437802,0.482806,0.444320,0.594210,0.573463,0.469460,0.578604,0.589739,0.690202,0.462847,0.686656,0.590189,0.725983,0.459241,0.725437,0.583655,0.723094,0.468250,0.723243,0.582215,0.713670,0.469942,0.710305,0.557033,0.701136,0.504583,0.704221,0.566201,0.903413,0.511077,0.903917,0.571477,1.060148,0.511826,1.049526,0.569552,1.088135,0.520790,1.079438,0.574272,1.147151,0.511606,1.138053,idle
0.524672,0.347518,0.531151,0.331361,0.534832,0.331507,0.537657,0.331656,0.519322,0.331665,0.515717,0.331948,0.512685,0.332348,0.542655,0.339247,0.509473,0.340434,0.532953,0.363311,0.518111,0.362995,0.574847,0.437885,0.482804,0.444431,0.594208,0.573590,0.468844,0.579147,0.589820,0.690410,0.462283,0.686689,0.590340,0.725993,0.458408,0.725554,0.583773,0.723119,0.467711,0.723414,0.582340,0.713677,0.469484,0.710352,0.557033,0.701200,0.504587,0.704239,0.566223,0.903848,0.511080,0.904344,0.571468,1.060299,0.511807,1.056612,0.569292,1.086931,0.519734,1.080791,0.574550,1.147127,0.511074,1.139048,idle
0.524471,0.347627,0.531096,0.331440,0.534823,0.331579,0.537659,0.331724,0.519172,0.331724,0.515598,0.331990,0.512554,0.332378,0.542658,0.339298,0.509417,0.340438,0.532918,0.363461,0.517898,0.363147,0.574848,0.437825,0.482740,0.444438,0.594383,0.572958,0.468685,0.579301,0.590104,0.690408,0.461744,0.686702,0.590627,0.726020,0.457996,0.725596,0.584026,0.723194,0.467308,0.723420,0.582638,0.713687,0.469064,0.710363,0.557137,0.701033,0.504583,0.704141,0.566218,0.903076,0.511086,0.903942,0.571476,1.059838,0.511827,1.051931,0.569294,1.083079,0.520547,1.080053,0.574414,1.146171,0.511459,1.138219,idle
0.524469,0.347597,0.531095,0.331436,0.534823,0.331574,0.537660,0.331717,0.519172,0.331720,0.515600,0.331988,0.512558,0.332378,0.542684,0.339293,0.509444,0.340443,0.532918,0.363419,0.517914,0.363124,0.575031,0.438023,0.482819,0.444453,0.594426,0.572998,0.468551,0.579527,0.590241,0.690529,0.461525,0.686719,0.590983,0.726035,0.457563,0.725688,0.584364,0.723191,0.466866,0.723535,0.582892,0.713687,0.468831,0.710447,0.557168,0.701018,0.504590,0.704114,0.566219,0.902830,0.511088,0.904021,0.571258,1.059827,0.511662,1.051917,0.569171,1.083277,0.520129,1.080151,0.574387,1.145854,0.511199,1.138380,idle
0.524448,0.347604,0.531093,0.331456,0.534828,0.331599,0.537685,0.331744,0.519161,0.331721,0.515598,0.331986,0.512556,0.332364,0.542686,0.339306,0.509442,0.340327,0.532908,0.363417,0.517875,0.363110,0.575036,0.438005,0.482578,0.444418,0.594500,0.572978,0.468025,0.579787,0.590601,0.690397,0.460703,0.686725,0.591620,0.725997,0.456239,0.725799,0.584872,0.723186,0.465784,0.723670,0.583348,0.713579,0.467854,0.710526,0.557223,0.700979,0.504585,0.704109,0.566229,0.902835,0.511091,0.903960,0.571258,1.060301,0.511653,1.051897,0.569149,1.083013,0.520137,1.079683,0.574555,1.145934,0.511200,1.138108,idle
0.524447,0.347524,0.531092,0.331424,0.534826,0.331568,0.537684,0.331712,0.519160,0.331695,0.515597,0.331968,0.512553,0.332351,0.542696,0.339294,0.509442,0.340329,0.532907,0.363340,0.517875,0.363071,0.575076,0.438133,0.482602,0.444420,0.594635,0.573106,0.467974,0.579936,0.590725,0.690529,0.460641,0.686783,0.591807,0.726070,0.456320,0.726016,0.585073,0.723299,0.465752,0.723915,0.583522,0.713648,0.467848,0.710704,0.557222,0.700970,0.504574,0.704106,0.566231,0.902742,0.511099,0.903857,0.571258,1.059056,0.511980,1.053557,0.569161,1.083181,0.520135,1.079668,0.574579,1.145860,0.511195,1.138115,idle
0.524405,0.347630,0.531096,0.331520,0.534854,0.331685,0.537715,0.331842,0.519129,0.331708,0.515575,0.331968,0.512522,0.332342,0.542698,0.339390,0.509417,0.340218,0.532893,0.363512,0.517755,0.363107,0.574989,0.438119,0.482435,0.444453,0.594594,0.573099,0.467808,0.580076,0.590735,0.690335,0.460705,0.686873,0.591975,0.726065,0.456202,0.726224,0.585174,0.723294,0.465706,0.724128,0.583550,0.713647,0.467907,0.710830,0.557443,0.700937,0.504586,0.704106,0.566297,0.902663,0.511110,0.903381,0.571488,1.057736,0.511817,1.051665,0.569290,1.077815,0.520277,1.078563,0.574675,1.145582,0.511270,1.137476,idle
0.524374,0.347610,0.531035,0.331495,0.534776,0.331650,0.537666,0.331794,0.519088,0.331707,0.515518,0.331970,0.512470,0.332347,0.542697,0.339350,0.509405,0.340240,0.532870,0.363455,0.517749,0.363109,0.575114,0.438455,0.482563,0.444450,0.594621,0.573238,0.467814,0.580182,0.590688,0.690619,0.460831,0.687137,0.591920,0.726128,0.456404,0.726618,0.585101,0.723372,0.465782,0.724658,0.583465,0.713703,0.467998,0.711242,0.557443,0.701022,0.504613,0.704221,0.566319,0.902659,0.511134,0.903361,0.571407,1.057573,0.511804,1.051775,0.569234,1.076095,0.520181,1.078548,0.574375,1.145342,0.511243,1.137500,idle
0.524276,0.347716,0.531008,0.331556,0.534773,0.331716,0.537667,0.331871,0.519015,0.331756,0.515463,0.332007,0.512400,0.332380,0.542700,0.339421,0.509357,0.340243,0.532849,0.363546,0.517625,0.363166,0.575086,0.438261,0.482517,0.444443,0.594592,0.573248,0.467785,0.579916,0.590642,0.690713,0.460803,0.687306,0.591873,0.726502,0.456361,0.726821,0.585034,0.723776,0.465773,0.724813,0.583390,0.714323,0.467934,0.711449,0.557516,0.700827,0.504614,0.704195,0.566360,0.902539,0.511184,0.903308,0.571459,1.057524,0.511817,1.049585,0.569350,1.076945,0.520582,1.077678,0.574356,1.145212,0.511440,1.137089,idle
0.524216,0.347715,0.530944,0.331555,0.534700,0.331714,0.537605,0.331866,0.518966,0.331779,0.515414,0.332044,0.512360,0.332425,0.542693,0.339411,0.509339,0.340286,0.532805,0.363525,0.517604,0.363167,0.575165,0.438582,0.482577,0.444443,0.594566,0.573411,0.467780,0.580304,0.590611,0.690717,0.460928,0.687660,0.591834,0.726492,0.456554,0.727215,0.584975,0.723772,0.465854,0.725426,0.583325,0.714303,0.468068,0.712221,0.557476,0.701228,0.504613,0.704469,0.566362,0.902394,0.511188,0.904277,0.571408,1.055877,0.512001,1.052910,0.569190,1.077030,0.520437,1.077787,0.574273,1.144667,0.511312,1.137391,idle
