x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,label
0.418351,0.393130,0.425488,0.370761,0.431162,0.370133,0.436301,0.369877,0.409837,0.374325,0.405382,0.375832,0.401495,0.377302,0.443642,0.382538,0.399356,0.388494,0.431315,0.415680,0.411371,0.420751,0.497877,0.519195,0.355543,0.544060,0.590509,0.535239,0.241810,0.565046,0.686753,0.533066,0.134080,0.584039,0.722241,0.534149,0.102210,0.579681,0.724608,0.533251,0.100402,0.574717,0.707100,0.534618,0.112358,0.579306,0.471357,0.884453,0.386926,0.900144,0.476415,1.162017,0.399058,1.197773,0.489330,1.434959,0.415892,1.490030,0.491799,1.475464,0.418343,1.532555,0.486226,1.501372,0.421694,1.561236,earth
0.418387,0.393567,0.425538,0.371198,0.431221,0.370548,0.436358,0.370273,0.409958,0.374755,0.405520,0.376280,0.401618,0.377794,0.443843,0.382877,0.399529,0.388858,0.431456,0.416236,0.411626,0.421280,0.499033,0.519344,0.355654,0.544003,0.590130,0.540278,0.242254,0.564837,0.686717,0.533368,0.135986,0.583651,0.721291,0.534235,0.105242,0.579432,0.723577,0.533316,0.103246,0.574511,0.706263,0.534703,0.114435,0.578885,0.471511,0.884304,0.387186,0.900221,0.480203,1.159262,0.402010,1.196525,0.495164,1.430347,0.419125,1.488468,0.497260,1.470641,0.421263,1.530852,0.494667,1.497828,0.427013,1.560203,earth
0.420051,0.394234,0.427226,0.371810,0.432754,0.371188,0.437700,0.370888,0.411289,0.375290,0.406637,0.376751,0.402567,0.378232,0.444439,0.383477,0.400203,0.389114,0.432597,0.416591,0.412603,0.421461,0.498903,0.519323,0.355650,0.543966,0.590147,0.539557,0.242224,0.564976,0.686760,0.533359,0.134990,0.583573,0.721833,0.534345,0.104449,0.579307,0.724284,0.533494,0.102683,0.574370,0.706647,0.534825,0.113568,0.578616,0.471270,0.883788,0.387043,0.897585,0.480002,1.155564,0.402139,1.189687,0.497240,1.399068,0.424465,1.432910,0.501091,1.433853,0.427560,1.463804,0.494462,1.457745,0.431982,1.496528,earth
0.420049,0.394234,0.427230,0.371847,0.432761,0.371213,0.437708,0.370905,0.411364,0.375366,0.406731,0.376844,0.402654,0.378331,0.444553,0.383491,0.400324,0.389222,0.432670,0.416593,0.412771,0.421486,0.499205,0.519300,0.355780,0.543887,0.590474,0.539646,0.242205,0.564273,0.687879,0.533353,0.134973,0.582935,0.723346,0.534340,0.104318,0.578764,0.725798,0.533490,0.102582,0.574067,0.708596,0.534828,0.113498,0.578060,0.471312,0.886068,0.387189,0.898204,0.479996,1.158209,0.402652,1.191313,0.496688,1.410583,0.423938,1.447853,0.500450,1.448559,0.426972,1.483280,0.493651,1.468010,0.431073,1.511210,earth
0.420425,0.394249,0.427682,0.371865,0.433227,0.371247,0.438182,0.370962,0.411788,0.375366,0.407127,0.376837,0.403020,0.378323,0.445020,0.383719,0.400628,0.389240,0.433094,0.416602,0.412989,0.421475,0.499203,0.519268,0.355892,0.543863,0.589355,0.539446,0.242318,0.564241,0.687966,0.534083,0.135350,0.582609,0.723343,0.535339,0.104317,0.578548,0.725799,0.534403,0.102706,0.573305,0.708614,0.535560,0.113658,0.577417,0.472230,0.881360,0.387793,0.895862,0.480025,1.145912,0.402732,1.183141,0.496488,1.404379,0.423698,1.448196,0.500349,1.441815,0.426134,1.484179,0.493110,1.467844,0.430421,1.515984,earth
0.421899,0.394301,0.428705,0.372002,0.434008,0.371436,0.438781,0.371212,0.412869,0.375393,0.408033,0.376860,0.403742,0.378346,0.445344,0.384012,0.400746,0.389290,0.433946,0.416867,0.414073,0.421631,0.499200,0.521277,0.355854,0.543855,0.589893,0.540396,0.242298,0.564148,0.688101,0.534148,0.135301,0.582183,0.723680,0.535494,0.104223,0.578320,0.725934,0.534544,0.102628,0.572753,0.708849,0.535681,0.113610,0.576935,0.472236,0.886493,0.387792,0.900291,0.478962,1.156710,0.401244,1.188788,0.494306,1.414838,0.421798,1.459463,0.498408,1.453116,0.424561,1.498386,0.488166,1.478070,0.426190,1.526590,earth
0.422539,0.394130,0.429219,0.371826,0.434405,0.371305,0.439072,0.371104,0.413604,0.375077,0.408816,0.376509,0.404468,0.377948,0.445492,0.384005,0.401125,0.389207,0.434363,0.416633,0.414946,0.421075,0.499520,0.521215,0.355851,0.543893,0.590018,0.539597,0.242558,0.563994,0.687982,0.534259,0.135413,0.581426,0.723171,0.535934,0.104698,0.576471,0.725471,0.535143,0.102871,0.571097,0.708284,0.536271,0.113860,0.575886,0.472525,0.886635,0.387927,0.900382,0.478874,1.157522,0.401189,1.189088,0.493759,1.417768,0.420886,1.465858,0.497148,1.456537,0.423201,1.505125,0.487851,1.484605,0.426043,1.538527,earth
0.422468,0.394272,0.429274,0.372197,0.434600,0.371929,0.439374,0.372014,0.413577,0.375138,0.408818,0.376540,0.404496,0.377958,0.445982,0.384967,0.401255,0.389204,0.434330,0.417106,0.414746,0.421119,0.499658,0.522565,0.355594,0.543849,0.590779,0.539318,0.242187,0.563136,0.688937,0.534352,0.134175,0.580828,0.724553,0.535955,0.104134,0.575103,0.727043,0.535290,0.102533,0.569818,0.710445,0.536578,0.113148,0.574554,0.472555,0.887304,0.387566,0.901870,0.478795,1.168971,0.401139,1.198178,0.494166,1.434121,0.420900,1.483802,0.498060,1.472543,0.423753,1.524706,0.487453,1.506911,0.425732,1.558459,earth
0.422683,0.394263,0.429539,0.372175,0.434841,0.371918,0.439599,0.372007,0.413839,0.375102,0.409119,0.376505,0.404781,0.377929,0.446208,0.384960,0.401486,0.389202,0.434711,0.417100,0.415102,0.421115,0.500066,0.522667,0.355692,0.543837,0.592871,0.539234,0.242473,0.562884,0.689528,0.534379,0.135253,0.579285,0.725568,0.535982,0.104851,0.573427,0.728022,0.535316,0.103018,0.567476,0.711847,0.536730,0.113523,0.572719,0.472877,0.889608,0.387567,0.903390,0.479467,1.177027,0.401222,1.204459,0.494183,1.445472,0.420720,1.492780,0.497942,1.484265,0.423619,1.534470,0.487760,1.519113,0.425543,1.567871,earth
0.422724,0.394473,0.429728,0.372350,0.435109,0.372119,0.439936,0.372241,0.413916,0.375215,0.409188,0.376620,0.404849,0.378046,0.446470,0.385135,0.401562,0.389252,0.434880,0.417530,0.415105,0.421299,0.500327,0.523425,0.355219,0.543728,0.592968,0.539798,0.242236,0.562711,0.689510,0.534558,0.134928,0.579279,0.725506,0.535977,0.104798,0.573352,0.727909,0.535329,0.102948,0.567468,0.711743,0.536842,0.113501,0.572618,0.473049,0.889643,0.387636,0.905546,0.479659,1.178270,0.401245,1.207070,0.494274,1.450216,0.420592,1.499835,0.497827,1.489342,0.423474,1.541987,0.488757,1.523311,0.425646,1.574167,earth
0.422724,0.394707,0.429870,0.372702,0.435248,0.372502,0.440046,0.372652,0.414016,0.375442,0.409336,0.376796,0.405009,0.378209,0.446603,0.385442,0.401719,0.389408,0.435020,0.417756,0.415254,0.421371,0.500486,0.523353,0.355591,0.543739,0.593052,0.529801,0.244372,0.562742,0.689502,0.534549,0.134893,0.578689,0.725206,0.536055,0.104690,0.573050,0.727571,0.535613,0.102874,0.567076,0.711395,0.537181,0.113442,0.571956,0.473063,0.889345,0.387697,0.903878,0.479381,1.167731,0.400775,1.204059,0.492821,1.435082,0.417563,1.498521,0.496020,1.473198,0.420106,1.540411,0.486897,1.506488,0.421540,1.573477,earth
0.422891,0.394703,0.430089,0.372697,0.435572,0.372495,0.440462,0.372646,0.414192,0.375458,0.409506,0.376821,0.405211,0.378239,0.447068,0.385436,0.402061,0.389456,0.435302,0.417769,0.415339,0.421513,0.500592,0.523303,0.355999,0.544700,0.593705,0.530721,0.244301,0.562621,0.690494,0.534631,0.134883,0.577529,0.726525,0.536106,0.104611,0.571383,0.728972,0.535725,0.102846,0.565542,0.713015,0.537347,0.113525,0.570121,0.473156,0.890717,0.387770,0.908977,0.479156,1.175174,0.400129,1.211152,0.491641,1.441053,0.415439,1.506181,0.495174,1.480011,0.417898,1.549240,0.483405,1.510271,0.418120,1.579215,earth
0.423040,0.394762,0.430431,0.372780,0.435876,0.372598,0.440732,0.372770,0.414509,0.375487,0.409794,0.376838,0.405472,0.378251,0.447202,0.385563,0.402344,0.389500,0.435420,0.417808,0.415470,0.421522,0.500468,0.522743,0.356151,0.544572,0.593712,0.530572,0.243876,0.562513,0.690732,0.534831,0.132374,0.576339,0.727048,0.536651,0.103169,0.569523,0.729546,0.536176,0.101428,0.563388,0.713324,0.537749,0.111602,0.568004,0.473159,0.890070,0.388014,0.904435,0.479005,1.165390,0.400111,1.200069,0.489104,1.438470,0.414109,1.500887,0.492295,1.477637,0.416203,1.544172,0.479919,1.508529,0.416036,1.574217,earth
0.423793,0.394787,0.430782,0.372795,0.436096,0.372601,0.440867,0.372763,0.415037,0.375516,0.410331,0.376872,0.405935,0.378295,0.447286,0.385557,0.402466,0.389649,0.436004,0.417987,0.416434,0.421739,0.500972,0.522941,0.356454,0.544623,0.593900,0.532063,0.243823,0.562448,0.690763,0.534900,0.132337,0.576182,0.727052,0.536628,0.103170,0.569346,0.729578,0.536147,0.101505,0.562890,0.713460,0.537743,0.111631,0.567868,0.473819,0.890422,0.388253,0.904538,0.478947,1.166658,0.400077,1.201862,0.488926,1.438500,0.413955,1.501341,0.492110,1.477691,0.416086,1.544307,0.479650,1.508566,0.415942,1.575080,earth
0.423779,0.394818,0.430903,0.372810,0.436246,0.372613,0.441034,0.372768,0.415138,0.375565,0.410453,0.376921,0.406085,0.378355,0.447485,0.385577,0.402786,0.389705,0.436074,0.417984,0.416441,0.421718,0.500954,0.522640,0.357519,0.544565,0.593916,0.531846,0.243789,0.562442,0.690804,0.535071,0.131759,0.574746,0.727200,0.537009,0.102895,0.568084,0.729805,0.536709,0.100925,0.561008,0.713547,0.538413,0.110806,0.565835,0.473659,0.889993,0.388211,0.902659,0.478419,1.167761,0.399922,1.202207,0.488448,1.438841,0.413854,1.501229,0.491662,1.477998,0.416074,1.544100,0.479079,1.508666,0.415426,1.574771,earth
0.423738,0.394761,0.430876,0.372735,0.436251,0.372500,0.441112,0.372629,0.415113,0.375560,0.410467,0.376919,0.406199,0.378353,0.447824,0.385498,0.403090,0.389729,0.436126,0.417949,0.416422,0.421716,0.501742,0.522957,0.358408,0.546113,0.594146,0.533070,0.244154,0.561473,0.690983,0.535791,0.132217,0.573272,0.727592,0.537982,0.103127,0.566735,0.730205,0.537538,0.101233,0.560059,0.713757,0.539153,0.111337,0.564748,0.473830,0.891237,0.388642,0.902662,0.478367,1.172868,0.399772,1.206122,0.488458,1.442643,0.413218,1.502259,0.491788,1.482723,0.415194,1.544872,0.479029,1.510519,0.415093,1.575290,earth
0.423692,0.396102,0.430843,0.373729,0.436235,0.373250,0.441112,0.373114,0.415105,0.376839,0.410499,0.378152,0.406296,0.379596,0.448022,0.385762,0.403651,0.390591,0.436149,0.418278,0.416695,0.422139,0.502457,0.521451,0.360722,0.546094,0.594634,0.534429,0.245339,0.561479,0.690988,0.536593,0.133515,0.572297,0.727511,0.538814,0.103747,0.564002,0.730063,0.537873,0.101538,0.555457,0.713535,0.539549,0.111555,0.562758,0.473664,0.891125,0.388675,0.900945,0.471709,1.158930,0.395138,1.188342,0.477098,1.416315,0.405007,1.468436,0.481685,1.453634,0.408043,1.508251,0.460027,1.482391,0.399525,1.539241,earth
0.424436,0.396497,0.431600,0.374123,0.437128,0.373663,0.442133,0.373528,0.415539,0.377138,0.410940,0.378424,0.406861,0.379840,0.448889,0.386065,0.404183,0.390701,0.436875,0.418557,0.417070,0.422509,0.502423,0.521446,0.360631,0.545899,0.594628,0.535077,0.245863,0.561476,0.691442,0.537297,0.135380,0.571993,0.727830,0.539519,0.103979,0.563944,0.730383,0.538444,0.102013,0.555499,0.713855,0.540026,0.112260,0.562708,0.473623,0.887821,0.388686,0.900957,0.474651,1.152002,0.396517,1.188788,0.484405,1.390729,0.406745,1.467140,0.488392,1.425442,0.409011,1.505220,0.474894,1.451329,0.405407,1.537097,earth
0.424992,0.396491,0.432070,0.374119,0.437458,0.373657,0.442335,0.373522,0.416215,0.377145,0.411621,0.378432,0.407495,0.379848,0.449002,0.386072,0.404618,0.390752,0.437202,0.418536,0.417718,0.422493,0.502422,0.521293,0.362293,0.545815,0.594648,0.537885,0.248886,0.561390,0.692026,0.538200,0.136461,0.571129,0.728547,0.540271,0.104760,0.563631,0.731088,0.538999,0.102596,0.555430,0.714666,0.540395,0.112719,0.562210,0.473713,0.885982,0.389297,0.897907,0.475944,1.153025,0.399579,1.188146,0.484960,1.397212,0.409332,1.467302,0.488469,1.433063,0.410795,1.506127,0.478163,1.459430,0.412322,1.536526,earth
0.425119,0.396450,0.432222,0.374063,0.437638,0.373581,0.442527,0.373429,0.416413,0.377138,0.411848,0.378428,0.407789,0.379840,0.449235,0.386049,0.405158,0.390754,0.437433,0.418259,0.417905,0.422225,0.502654,0.520821,0.363121,0.545793,0.594421,0.538148,0.248654,0.561314,0.692289,0.538586,0.136487,0.571034,0.728543,0.540646,0.104938,0.563732,0.731081,0.539490,0.102853,0.555697,0.714688,0.540648,0.113014,0.562330,0.473710,0.886056,0.389466,0.898064,0.475384,1.154706,0.399356,1.188233,0.484935,1.398463,0.409401,1.468278,0.488506,1.433210,0.410919,1.506878,0.477385,1.464254,0.412183,1.538365,earth
0.425935,0.396872,0.432973,0.374545,0.438329,0.373890,0.443138,0.373675,0.416971,0.377623,0.412268,0.378931,0.408136,0.380387,0.449580,0.386364,0.405464,0.391192,0.438123,0.418518,0.418460,0.422459,0.502765,0.520806,0.363177,0.545781,0.594415,0.537080,0.248465,0.561313,0.692090,0.539167,0.136430,0.570914,0.728004,0.541581,0.104468,0.563699,0.730619,0.540266,0.102626,0.555843,0.713942,0.541535,0.113044,0.562111,0.473699,0.885289,0.389665,0.896010,0.475979,1.151396,0.400275,1.185755,0.484693,1.399334,0.409405,1.466074,0.487584,1.434928,0.410752,1.504739,0.477411,1.464223,0.412295,1.535879,earth
0.425876,0.397869,0.432924,0.375495,0.438295,0.374768,0.443110,0.374440,0.416948,0.378724,0.412270,0.379958,0.408161,0.381275,0.449609,0.386626,0.405652,0.392005,0.438163,0.419990,0.418623,0.424406,0.503171,0.521061,0.366033,0.545741,0.594253,0.538651,0.248837,0.561052,0.692979,0.539231,0.136404,0.570289,0.728049,0.541566,0.104483,0.563482,0.730634,0.540260,0.102692,0.555836,0.714301,0.541530,0.113108,0.561605,0.473724,0.885387,0.390264,0.896063,0.475986,1.151487,0.401174,1.186394,0.484539,1.401810,0.409616,1.467493,0.487089,1.437010,0.410776,1.506318,0.477514,1.467664,0.413111,1.537472,earth
0.425879,0.397777,0.432956,0.375383,0.438373,0.374644,0.443261,0.374312,0.416980,0.378696,0.412356,0.379941,0.408355,0.381260,0.449899,0.386583,0.405821,0.391999,0.438365,0.419845,0.418636,0.424232,0.503282,0.521494,0.365870,0.545758,0.594509,0.538650,0.248616,0.561014,0.692832,0.539378,0.136263,0.570117,0.727816,0.541915,0.104462,0.563155,0.730425,0.540711,0.102672,0.555794,0.714003,0.541833,0.113101,0.561442,0.473701,0.887258,0.390032,0.896446,0.475363,1.155705,0.400208,1.187086,0.484088,1.407075,0.409315,1.469256,0.486791,1.443286,0.410612,1.508539,0.476748,1.472681,0.412707,1.539576,earth
0.425797,0.397280,0.432965,0.375009,0.438403,0.374441,0.443313,0.374211,0.417056,0.377983,0.412458,0.379148,0.408464,0.380339,0.449957,0.386696,0.405933,0.391618,0.438335,0.419449,0.418597,0.423373,0.503177,0.522814,0.363645,0.545665,0.594360,0.542008,0.245080,0.560186,0.692836,0.540350,0.132779,0.568667,0.726992,0.542909,0.100566,0.562230,0.729522,0.541424,0.099069,0.554299,0.713270,0.542445,0.109297,0.560257,0.473688,0.887960,0.389721,0.903270,0.475802,1.164033,0.400094,1.191023,0.485345,1.422980,0.409631,1.473431,0.487905,1.460534,0.410891,1.512424,0.479146,1.493982,0.414000,1.546883,earth
0.425742,0.396450,0.432951,0.374225,0.438379,0.373797,0.443287,0.373674,0.417155,0.376890,0.412579,0.377978,0.408555,0.379098,0.449945,0.386685,0.405938,0.391306,0.438327,0.418777,0.418555,0.422086,0.503119,0.522887,0.363212,0.546145,0.594173,0.541923,0.245488,0.560023,0.692927,0.540334,0.133642,0.565705,0.726990,0.542934,0.102012,0.558494,0.729499,0.541393,0.099807,0.549600,0.713253,0.542435,0.110147,0.557653,0.473685,0.896515,0.389709,0.909000,0.475806,1.168706,0.399948,1.196065,0.485360,1.430148,0.409686,1.484673,0.487938,1.467899,0.411025,1.525525,0.479146,1.501689,0.413764,1.559055,earth
0.425838,0.396398,0.433072,0.374165,0.438489,0.373727,0.443407,0.373578,0.417315,0.376864,0.412764,0.377974,0.408691,0.379096,0.450225,0.386676,0.406166,0.391315,0.438497,0.418645,0.418869,0.422014,0.503513,0.522334,0.363860,0.546025,0.594315,0.541899,0.246384,0.559482,0.693652,0.540946,0.133723,0.563720,0.727705,0.543390,0.102308,0.555694,0.729976,0.541805,0.099893,0.546977,0.713862,0.542959,0.110238,0.554835,0.473666,0.893770,0.389886,0.898479,0.466314,1.120546,0.395691,1.118263,0.464023,1.327418,0.402626,1.282092,0.469813,1.355106,0.404290,1.303850,0.440006,1.374878,0.399164,1.324581,earth
0.426355,0.396519,0.433365,0.374281,0.438815,0.373838,0.443775,0.373694,0.417564,0.377032,0.413029,0.378188,0.409028,0.379335,0.450513,0.386714,0.406493,0.391508,0.439010,0.418850,0.419328,0.422392,0.503556,0.523064,0.363796,0.546011,0.594747,0.541849,0.246341,0.559420,0.693649,0.540974,0.133559,0.563882,0.727738,0.543347,0.101873,0.556026,0.730526,0.541784,0.099975,0.547491,0.714366,0.542937,0.110247,0.555165,0.473866,0.892293,0.389880,0.898774,0.467967,1.124549,0.395972,1.136019,0.469140,1.353671,0.403449,1.360943,0.474324,1.386791,0.404983,1.394977,0.450716,1.404456,0.401782,1.411255,earth
0.426123,0.396518,0.433323,0.374325,0.438807,0.373886,0.443757,0.373753,0.417547,0.377068,0.413017,0.378220,0.409008,0.379365,0.450501,0.386749,0.406503,0.391508,0.438852,0.418843,0.419063,0.422379,0.503377,0.522828,0.363713,0.545991,0.594886,0.541954,0.246327,0.559313,0.693651,0.541031,0.133738,0.563318,0.728070,0.543360,0.102072,0.554944,0.730767,0.541886,0.100151,0.546108,0.714556,0.543060,0.110374,0.554137,0.473618,0.891978,0.389828,0.897844,0.468242,1.126650,0.395984,1.137681,0.470118,1.378318,0.403730,1.404183,0.475011,1.414355,0.405146,1.446392,0.453306,1.441499,0.402689,1.464038,earth
0.426068,0.396649,0.433290,0.374536,0.438777,0.374096,0.443765,0.374004,0.417517,0.377331,0.412988,0.378489,0.408993,0.379657,0.450581,0.386898,0.406517,0.391844,0.438806,0.419514,0.419022,0.423052,0.503359,0.523552,0.363623,0.546863,0.594920,0.540142,0.246595,0.558580,0.693359,0.541010,0.134450,0.562496,0.727831,0.543370,0.102525,0.553583,0.730567,0.542088,0.100669,0.545714,0.714277,0.543275,0.111307,0.553179,0.473623,0.893090,0.389840,0.905135,0.470325,1.136627,0.396847,1.171411,0.476572,1.391948,0.404732,1.459591,0.481274,1.429044,0.405740,1.502210,0.464928,1.453224,0.405701,1.524656,earth
0.426028,0.396541,0.433256,0.374367,0.438727,0.373905,0.443709,0.373764,0.417504,0.377178,0.413010,0.378335,0.409053,0.379536,0.450575,0.386844,0.406867,0.391840,0.438770,0.419159,0.419168,0.422756,0.504463,0.522217,0.363517,0.546842,0.594714,0.540192,0.246634,0.558586,0.693349,0.541300,0.135064,0.562194,0.727792,0.543673,0.104118,0.553090,0.730387,0.542377,0.101752,0.545390,0.714107,0.543590,0.112406,0.552686,0.473555,0.892980,0.389822,0.902747,0.471582,1.138404,0.401819,1.166050,0.477072,1.396234,0.406467,1.432618,0.481253,1.433397,0.406248,1.466171,0.465061,1.459061,0.411075,1.507544,earth
